"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$3.837","$4.134","$4.408","$3.953",2025-09-05
"Las_Vegas","$4.082","$4.272","$4.467","$4.217",2025-09-05
"Reno","$3.852","$4.181","$4.469","$3.921",2025-09-05
