"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$3.910","$4.211","$4.476","$3.968",2025-09-23
"Las_Vegas","$4.121","$4.325","$4.563","$4.217",2025-09-23
"Reno","$3.945","$4.281","$4.552","$3.938",2025-09-23
