"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$4.714","$5.001","$5.279","$5.441",2026-03-21
"Las_Vegas","$4.992","$5.185","$5.380","$5.624",2026-03-21
"Reno","$4.751","$5.075","$5.365","$5.437",2026-03-21
