"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$4.011","$4.266","$4.561","$3.860",2025-04-08
"Las_Vegas","$4.247","$4.433","$4.641","$4.010",2025-04-08
"Reno","$4.034","$4.325","$4.627","$3.884",2025-04-08
