"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$5.238","$5.552","$5.850","$6.165",2026-05-16
"Las_Vegas","$5.432","$5.629","$5.839","$6.410",2026-05-16
"Reno","$5.275","$5.641","$5.964","$6.187",2026-05-16
