"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$3.784","$4.074","$4.338","$3.732",2025-06-12
"Las_Vegas","$4.197","$4.396","$4.600","$4.067",2025-06-12
"Reno","$3.732","$4.067","$4.341","$3.685",2025-06-12
