"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$4.963","$5.281","$5.563","$6.317",2026-04-15
"Las_Vegas","$5.198","$5.397","$5.616","$6.437",2026-04-15
"Reno","$5.003","$5.370","$5.660","$6.383",2026-04-15
