"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$3.390","$3.684","$3.963","$3.638",2026-01-03
"Las_Vegas","$3.610","$3.756","$3.990","$3.775",2026-01-03
"Reno","$3.429","$3.756","$4.040","$3.689",2026-01-03
