"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$3.912","$4.193","$4.477","$3.743",2025-05-28
"Las_Vegas","$4.357","$4.564","$4.769","$4.123",2025-05-28
"Reno","$3.873","$4.186","$4.493","$3.690",2025-05-28
