"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$5.263","$5.596","$5.880","$6.170",2026-05-22
"Las_Vegas","$5.479","$5.695","$5.922","$6.362",2026-05-22
"Reno","$5.293","$5.672","$5.966","$6.213",2026-05-22
