"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$3.363","$3.671","$3.948","$3.644",2026-01-22
"Las_Vegas","$3.526","$3.734","$3.952","$3.688",2026-01-22
"Reno","$3.420","$3.763","$4.046","$3.711",2026-01-22
