"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$3.862","$4.152","$4.424","$3.715",2025-06-02
"Las_Vegas","$4.296","$4.531","$4.716","$4.090",2025-06-02
"Reno","$3.822","$4.132","$4.419","$3.654",2025-06-02
