"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$4.448","$4.739","$4.990","$4.944",2026-03-13
"Las_Vegas","$4.759","$4.967","$5.184","$5.282",2026-03-13
"Reno","$4.498","$4.824","$5.093","$4.912",2026-03-13
