"id","Regular","Mid","Premium","Diesel","Date"
"Nevada","$5.235","$5.559","$5.847","$6.170",2026-05-15
"Las_Vegas","$5.428","$5.632","$5.849","$6.413",2026-05-15
"Reno","$5.275","$5.649","$5.956","$6.196",2026-05-15
